match_date,strategy,p1_name,p2_name,bet_side,odds,stake,won,pnl,bankroll_after
2026-01-19,flat_random,alison bai,aryna sabalenka,P2,1.01,1.0,1,0.01,101.895
2026-01-19,flat_random,aryna sabalenka,tiantsoa sarah rakotomanga rajaonah,P1,1.01,1.0,1,0.01,101.905
2026-01-19,flat_random,julia grabher,anna kalinskaya,P2,1.08,1.0,1,0.08,101.985
2026-01-19,flat_random,anna kalinskaya,sonay kartal,P1,1.52,1.0,1,0.52,102.505
2026-01-19,flat_random,jessica pegula,elena rybakina,P2,1.52,1.0,1,0.52,103.025
2026-01-19,flat_random,aryna sabalenka,elena rybakina,P2,2.34,1.0,1,1.34,104.365
2026-01-19,flat_random,elena rybakina,kaja juvan,P1,1.02,1.0,1,0.02,104.385
2026-01-19,flat_random,elena rybakina,iga swiatek,P2,2.14,1.0,0,-1.0,103.385
2026-01-19,flat_random,elena rybakina,varvara gracheva,P1,1.02,1.0,1,0.02,103.405
2026-01-19,flat_random,elena rybakina,tereza valentova,P2,5.0,1.0,0,-1.0,102.405
2026-01-19,flat_random,caty mcnally,himeno sakatsume,P1,1.42,1.0,1,0.42,102.825
2026-01-19,flat_random,marie bouzkova,iga swiatek,P1,8.0,1.0,0,-1.0,101.825
2026-01-19,flat_random,maddison inglis,iga swiatek,P1,22.5,1.0,0,-1.0,100.825
2026-01-19,flat_random,anna kalinskaya,iga swiatek,P1,4.25,1.0,0,-1.0,99.825
2026-01-19,flat_random,viktorija golubic,varvara gracheva,P1,1.88,1.0,0,-1.0,98.825
2026-01-19,flat_random,eva alexandrova,zeynep sonmez,P2,3.9,1.0,1,2.9,101.725
2026-01-19,flat_random,peyton stearns,petra marcinko,P1,1.64,1.0,1,0.64,102.365
2026-01-19,flat_random,dalma galfi,clara tauson,P2,1.44,1.0,1,0.44,102.805
2026-01-19,flat_random,mananchaya sawangkaew,emma raducanu,P1,4.5,1.0,0,-1.0,101.805
2026-01-19,flat_random,karolina muchova,coco gauff,P1,2.83,1.0,0,-1.0,100.805
2026-01-19,flat_random,olga danilovic,coco gauff,P2,1.08,1.0,1,0.08,100.885
